mac_cliente,mac_ap,banda,antena,rssi,date,time,client_index,block_index,timestamp_real,timeframe
0.22.235.218.189.223,44.208.45.106.167.16,0,1,-56.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.106.167.16,1,0,-67.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.106.167.16,1,1,-69.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.125.172.128,0,0,-44.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.125.172.128,0,1,-38.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.125.172.128,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.125.172.128,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.67.64,0,0,-95.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.67.64,0,1,-86.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.67.64,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.67.64,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.103.160,0,0,-81.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.103.160,0,1,-78.0,2018-11-27,11:05:00,5.0,1.0,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.103.160,1,0,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
0.22.235.218.189.223,44.208.45.127.103.160,1,1,-101.0,2018-11-27,11:05:00,,,2018-11-27 11:05:00,4
104.83.88.164.135.195,0.66.104.213.240.0,0,0,-39.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,0.66.104.213.240.0,0,1,-40.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,0.66.104.213.240.0,1,0,-54.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,0.66.104.213.240.0,1,1,-52.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.106.167.16,0,0,-97.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.106.167.16,0,1,-91.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.106.167.16,1,0,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.106.167.16,1,1,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.125.172.128,0,0,-94.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.125.172.128,0,1,-97.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.125.172.128,1,0,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.125.172.128,1,1,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.67.64,0,0,-67.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.67.64,0,1,-66.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.67.64,1,0,-81.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.67.64,1,1,-82.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.103.160,0,0,-99.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.103.160,0,1,-97.0,2018-11-01,15:05:00,7.0,2.0,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.103.160,1,0,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
104.83.88.164.135.195,44.208.45.127.103.160,1,1,-101.0,2018-11-01,15:05:00,,,2018-11-01 15:05:00,4
120.146.156.189.74.58,0.66.104.213.240.0,0,0,-96.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,0.66.104.213.240.0,0,1,-99.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,0.66.104.213.240.0,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,0.66.104.213.240.0,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-62.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-51.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.106.167.16,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.106.167.16,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.125.172.128,0,0,-50.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.125.172.128,0,1,-50.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.125.172.128,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.125.172.128,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.67.64,0,0,-98.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.67.64,0,1,-89.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.67.64,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.67.64,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.103.160,0,0,-81.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.103.160,0,1,-78.0,2018-11-15,11:05:00,16.0,3.0,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,44.208.45.127.103.160,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,4
120.146.156.189.74.58,0.66.104.213.240.0,0,0,-89.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,0.66.104.213.240.0,0,1,-88.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,0.66.104.213.240.0,1,0,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,0.66.104.213.240.0,1,1,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-64.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-65.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.106.167.16,1,0,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.106.167.16,1,1,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.125.172.128,0,0,-87.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.125.172.128,0,1,-85.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.125.172.128,1,0,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.125.172.128,1,1,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.67.64,0,0,-88.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.67.64,0,1,-97.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.67.64,1,0,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.67.64,1,1,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.103.160,0,0,-51.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.103.160,0,1,-51.0,2018-11-16,11:05:00,16.0,4.0,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.103.160,1,0,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
120.146.156.189.74.58,44.208.45.127.103.160,1,1,-101.0,2018-11-16,11:05:00,,,2018-11-16 11:05:00,5
160.136.105.217.238.170,0.66.104.213.240.0,0,0,-94.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,0.66.104.213.240.0,0,1,-94.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,0.66.104.213.240.0,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
160.136.105.217.238.170,0.66.104.213.240.0,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.106.167.16,0,0,-54.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.106.167.16,0,1,-53.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.106.167.16,1,0,-89.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.106.167.16,1,1,-88.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.125.172.128,0,0,-49.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.125.172.128,0,1,-53.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.125.172.128,1,0,-55.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.125.172.128,1,1,-49.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.67.64,0,0,-96.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.67.64,0,1,-89.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.67.64,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.67.64,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.103.160,0,0,-83.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.103.160,0,1,-83.0,2018-11-07,15:05:00,20.0,4.0,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.103.160,1,0,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
160.136.105.217.238.170,44.208.45.127.103.160,1,1,-101.0,2018-11-07,15:05:00,,,2018-11-07 15:05:00,5
120.146.156.189.74.58,0.66.104.213.240.0,0,0,-96.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,0.66.104.213.240.0,0,1,-96.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,0.66.104.213.240.0,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,0.66.104.213.240.0,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-65.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-64.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.106.167.16,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.106.167.16,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.125.172.128,0,0,-90.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.125.172.128,0,1,-90.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.125.172.128,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.125.172.128,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.67.64,0,0,-97.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.67.64,0,1,-96.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.67.64,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.67.64,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.103.160,0,0,-46.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.103.160,0,1,-48.0,2018-11-19,11:05:00,16.0,5.0,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.103.160,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
120.146.156.189.74.58,44.208.45.127.103.160,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,6
224.118.208.88.44.68,0.66.104.213.240.0,0,0,-54.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,0.66.104.213.240.0,0,1,-48.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,0.66.104.213.240.0,1,0,-69.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,0.66.104.213.240.0,1,1,-64.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.106.167.16,0,0,-93.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.106.167.16,0,1,-96.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.106.167.16,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.106.167.16,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.125.172.128,0,0,-92.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.125.172.128,0,1,-89.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.125.172.128,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.125.172.128,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.67.64,0,0,-42.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.67.64,0,1,-41.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.67.64,1,0,-71.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.67.64,1,1,-71.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.103.160,0,0,-93.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.103.160,0,1,-93.0,2018-11-15,11:05:00,46.0,1.0,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.103.160,1,0,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
224.118.208.88.44.68,44.208.45.127.103.160,1,1,-101.0,2018-11-15,11:05:00,,,2018-11-15 11:05:00,6
120.146.156.189.74.58,0.66.104.213.240.0,0,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,0.66.104.213.240.0,0,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,0.66.104.213.240.0,1,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,0.66.104.213.240.0,1,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-71.0,2018-11-20,11:05:00,16.0,6.0,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-65.0,2018-11-20,11:05:00,16.0,6.0,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.106.167.16,1,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.106.167.16,1,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.125.172.128,0,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.125.172.128,0,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.125.172.128,1,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.125.172.128,1,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.67.64,0,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.67.64,0,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.67.64,1,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.67.64,1,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.103.160,0,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.103.160,0,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.103.160,1,0,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
120.146.156.189.74.58,44.208.45.127.103.160,1,1,-101.0,2018-11-20,11:05:00,,,2018-11-20 11:05:00,7
160.136.105.217.238.170,0.66.104.213.240.0,0,0,-97.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,0.66.104.213.240.0,0,1,-94.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,0.66.104.213.240.0,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
160.136.105.217.238.170,0.66.104.213.240.0,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.106.167.16,0,0,-61.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.106.167.16,0,1,-72.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.106.167.16,1,0,-76.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.106.167.16,1,1,-85.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.125.172.128,0,0,-43.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.125.172.128,0,1,-49.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.125.172.128,1,0,-51.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.125.172.128,1,1,-53.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.67.64,0,0,-97.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.67.64,0,1,-94.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.67.64,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.67.64,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.103.160,0,0,-96.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.103.160,0,1,-93.0,2018-11-19,11:05:00,20.0,1.0,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.103.160,1,0,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
160.136.105.217.238.170,44.208.45.127.103.160,1,1,-101.0,2018-11-19,11:05:00,,,2018-11-19 11:05:00,7
224.118.208.88.44.68,0.66.104.213.240.0,0,0,-98.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,0.66.104.213.240.0,0,1,-98.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,0.66.104.213.240.0,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,7
224.118.208.88.44.68,0.66.104.213.240.0,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.106.167.16,0,0,-64.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.106.167.16,0,1,-63.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.106.167.16,1,0,-85.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.106.167.16,1,1,-87.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.125.172.128,0,0,-45.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.125.172.128,0,1,-43.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.125.172.128,1,0,-50.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.125.172.128,1,1,-53.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.67.64,0,0,-94.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.67.64,0,1,-92.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.67.64,1,0,-92.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.67.64,1,1,-90.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.103.160,0,0,-87.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.103.160,0,1,-92.0,2018-11-15,15:05:00,46.0,2.0,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.103.160,1,0,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,7
224.118.208.88.44.68,44.208.45.127.103.160,1,1,-101.0,2018-11-15,15:05:00,,,2018-11-15 15:05:00,7
120.146.156.189.74.58,0.66.104.213.240.0,0,0,-98.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,0.66.104.213.240.0,0,1,-98.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,0.66.104.213.240.0,1,0,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,0.66.104.213.240.0,1,1,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.106.167.16,0,0,-77.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.106.167.16,0,1,-69.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.106.167.16,1,0,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.106.167.16,1,1,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.125.172.128,0,0,-88.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.125.172.128,0,1,-87.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.125.172.128,1,0,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.125.172.128,1,1,-101.0,2018-11-26,11:05:00,,,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.127.67.64,0,0,-95.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
120.146.156.189.74.58,44.208.45.127.67.64,0,1,-95.0,2018-11-26,11:05:00,16.0,7.0,2018-11-26 11:05:00,8
